RNCMPT00001 RNCMPT00291 0.5184327160925039
RNCMPT00725 RNCMPT00325 0.4900503726603229
RNCMPT00259 RNCMPT00510 0.5237500848508653
RNCMPT00217 RNCMPT00268 0.5420116269140026
RNCMPT00054 RNCMPT00421 0.5623335237038938
RNCMPT00683 RNCMPT00016 0.40117058388290583
RNCMPT00119 RNCMPT00129 0.5223693607910428
RNCMPT00372 RNCMPT00776 0.5799529654383357
RNCMPT00392 RNCMPT00776 0.5182682453629364
RNCMPT00169 RNCMPT00062 0.9999791460346246
RNCMPT00138 RNCMPT00468 0.5919207877051
RNCMPT00346 RNCMPT00434 0.5287177758820001
RNCMPT00003 RNCMPT00739 0.4903436365616489
RNCMPT00403 RNCMPT00468 0.5808819725541171
RNCMPT00306 RNCMPT00326 0.5824338954993266
RNCMPT00774 RNCMPT00229 0.5460208055248559
RNCMPT00422 RNCMPT00739 0.5686135834038022
RNCMPT00185 RNCMPT01673 0.5486024164203773
RNCMPT00058 RNCMPT00127 0.36551412047156717
RNCMPT00828 RNCMPT00468 0.48192786623012784
RNCMPT00061 RNCMPT00419 0.6519880817769051
RNCMPT00016 RNCMPT00049 0.585199118625347
RNCMPT00142 RNCMPT00016 0.5877601395790162
RNCMPT00790 RNCMPT00343 0.6609137734336165
RNCMPT00794 RNCMPT00058 0.3888677507454179
RNCMPT00149 RNCMPT00434 0.6705789180876722
RNCMPT00478 RNCMPT00067 0.5291696658139954
RNCMPT00511 RNCMPT00153 0.5695984648499767
RNCMPT00215 RNCMPT00075 0.6196390236101174
RNCMPT00224 RNCMPT00341 0.5094594324431638
RNCMPT00272 RNCMPT01664 0.655537650862414
RNCMPT00235 RNCMPT00209 0.580108787145464
RNCMPT00197 RNCMPT00311 0.526892917888038
RNCMPT00238 RNCMPT00468 0.4642754553888828
RNCMPT00698 RNCMPT00343 0.6181169625609195
RNCMPT00167 RNCMPT00027 0.583458420625261
RNCMPT00344 RNCMPT00153 0.5309067220595663
RNCMPT00510 RNCMPT00739 0.31972497308786196
RNCMPT01672 RNCMPT00468 0.569038207740844
RNCMPT00685 RNCMPT00421 0.6596392368433632
RNCMPT00325 RNCMPT00468 0.4858384723686172
RNCMPT00743 RNCMPT00677 0.3676854313718334
RNCMPT00241 RNCMPT00468 0.5579802595190639
RNCMPT00323 RNCMPT00831 0.4616201437500398
RNCMPT00351 RNCMPT00326 0.533761141610614
RNCMPT00037 RNCMPT00678 0.4224210325063963
RNCMPT00127 RNCMPT00421 0.5706496301333954
RNCMPT00093 RNCMPT00468 0.33321776302356865
RNCMPT00278 RNCMPT00776 0.41234239956115903
RNCMPT00031 RNCMPT00093 0.5390400299563044
RNCMPT00166 RNCMPT00058 0.4104430346889101
RNCMPT00200 RNCMPT00469 0.3446433737642387
RNCMPT00139 RNCMPT00346 0.34606628190827926
RNCMPT00171 RNCMPT00326 0.415680891625299
RNCMPT00010 RNCMPT00468 0.5403289470531849
RNCMPT00347 RNCMPT00034 0.42781529721850586
RNCMPT00808 RNCMPT00326 0.5084843573316682
RNCMPT00262 RNCMPT00360 0.37707456785345794
RNCMPT00017 RNCMPT00421 0.6768751953404281
RNCMPT00370 RNCMPT00186 0.3445884139663421
RNCMPT00186 RNCMPT00239 0.9999949442159788
RNCMPT00800 RNCMPT00325 0.5431802694636341
RNCMPT00025 RNCMPT00159 0.7397230855933649
RNCMPT00120 RNCMPT00421 0.7177010876889888
RNCMPT01674 RNCMPT00341 0.541897089463081
RNCMPT00034 RNCMPT00421 0.6754702747597409
RNCMPT00399 RNCMPT00061 0.5028556049704532
RNCMPT00064 RNCMPT00184 0.5299086940574659
RNCMPT00749 RNCMPT00723 0.5785377128531658
RNCMPT00015 RNCMPT00434 0.6304397482443688
RNCMPT00165 RNCMPT01685 0.6544447089486447
RNCMPT00011 RNCMPT01687 0.6451414922080921
RNCMPT00723 RNCMPT00149 0.5114685345236399
RNCMPT00630 RNCMPT00075 0.5264049991348124
RNCMPT00761 RNCMPT00468 0.5828596029551208
RNCMPT00053 RNCMPT00325 0.5249584729794395
RNCMPT00707 RNCMPT00343 0.609351899136952
RNCMPT00838 RNCMPT00421 0.6050540875843997
RNCMPT00026 RNCMPT00326 0.4218100368798451
RNCMPT00220 RNCMPT01669 0.4930943053246708
RNCMPT00279 RNCMPT00394 0.9999870769494039
